# Renewables.ninja Wind power (Point API) - 64.261, 26.188 - Version: 1.1 - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.068,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Helsinki, electricity in kW,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Helsinki"""," ""electricity"": ""kW""}"," ""params"": {""local_time"": ""true"""," ""header"": ""true"""," ""lat"": ""64.26078"""," ""lon"": ""26.18841"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""height"": ""80"""," ""turbine"": ""Vestas V90 2000"""," ""raw"": ""false""}}"
time,local_time,electricity_onshore,electricity_offshore,,,,,,,,,,
8/12/2019 4:00,8/12/2019 7:00,0.304,0.3612,,,,,,,,,,
8/12/2019 5:00,8/12/2019 8:00,0.312,0.4271,,,,,,,,,,
8/12/2019 6:00,8/12/2019 9:00,0.271,0.4551,,,,,,,,,,
8/12/2019 7:00,8/12/2019 10:00,0.272,0.4656,,,,,,,,,,
8/12/2019 8:00,8/12/2019 11:00,0.242,0.47,,,,,,,,,,
8/12/2019 9:00,8/12/2019 12:00,0.22,0.4702,,,,,,,,,,
8/12/2019 10:00,8/12/2019 13:00,0.201,0.4602,,,,,,,,,,
8/12/2019 11:00,8/12/2019 14:00,0.193,0.4455,,,,,,,,,,
8/12/2019 12:00,8/12/2019 15:00,0.193,0.4263,,,,,,,,,,
8/12/2019 13:00,8/12/2019 16:00,0.203,0.3989,,,,,,,,,,
8/12/2019 14:00,8/12/2019 17:00,0.249,0.3759,,,,,,,,,,
8/12/2019 15:00,8/12/2019 18:00,0.291,0.3633,,,,,,,,,,
8/12/2019 16:00,8/12/2019 19:00,0.283,0.3793,,,,,,,,,,
8/12/2019 17:00,8/12/2019 20:00,0.272,0.4027,,,,,,,,,,
8/12/2019 18:00,8/12/2019 21:00,0.265,0.4216,,,,,,,,,,
8/12/2019 19:00,8/12/2019 22:00,0.252,0.4309,,,,,,,,,,
8/12/2019 20:00,8/12/2019 23:00,0.243,0.4303,,,,,,,,,,
8/12/2019 21:00,8/13/2019 0:00,0.252,0.3998,,,,,,,,,,
8/12/2019 22:00,8/13/2019 1:00,0.256,0.361,,,,,,,,,,
8/12/2019 23:00,8/13/2019 2:00,0.262,0.3579,,,,,,,,,,
8/13/2019 0:00,8/13/2019 3:00,0.255,0.3605,,,,,,,,,,
8/13/2019 1:00,8/13/2019 4:00,0.236,0.3456,,,,,,,,,,
8/13/2019 2:00,8/13/2019 5:00,0.22,0.3462,,,,,,,,,,
8/13/2019 3:00,8/13/2019 6:00,0.148,0.3034,,,,,,,,,,
8/13/2019 4:00,8/13/2019 7:00,0.089,0.235,,,,,,,,,,
8/13/2019 5:00,8/13/2019 8:00,0.074,0.2156,,,,,,,,,,
8/13/2019 6:00,8/13/2019 9:00,0.099,0.2697,,,,,,,,,,
8/13/2019 7:00,8/13/2019 10:00,0.123,0.3308,,,,,,,,,,
8/13/2019 8:00,8/13/2019 11:00,0.134,0.3379,,,,,,,,,,
8/13/2019 9:00,8/13/2019 12:00,0.133,0.3178,,,,,,,,,,
8/13/2019 10:00,8/13/2019 13:00,0.115,0.3093,,,,,,,,,,
8/13/2019 11:00,8/13/2019 14:00,0.101,0.2986,,,,,,,,,,
8/13/2019 12:00,8/13/2019 15:00,0.091,0.2882,,,,,,,,,,
8/13/2019 13:00,8/13/2019 16:00,0.083,0.2733,,,,,,,,,,
8/13/2019 14:00,8/13/2019 17:00,0.087,0.2609,,,,,,,,,,
8/13/2019 15:00,8/13/2019 18:00,0.117,0.2514,,,,,,,,,,
8/13/2019 16:00,8/13/2019 19:00,0.166,0.2353,,,,,,,,,,
8/13/2019 17:00,8/13/2019 20:00,0.216,0.2578,,,,,,,,,,
8/13/2019 18:00,8/13/2019 21:00,0.218,0.3066,,,,,,,,,,
8/13/2019 19:00,8/13/2019 22:00,0.223,0.3117,,,,,,,,,,
8/13/2019 20:00,8/13/2019 23:00,0.216,0.2941,,,,,,,,,,
8/13/2019 21:00,8/14/2019 0:00,0.208,0.2727,,,,,,,,,,
8/13/2019 22:00,8/14/2019 1:00,0.206,0.2193,,,,,,,,,,
8/13/2019 23:00,8/14/2019 2:00,0.192,0.1694,,,,,,,,,,
8/14/2019 0:00,8/14/2019 3:00,0.174,0.1277,,,,,,,,,,
8/14/2019 1:00,8/14/2019 4:00,0.179,0.114,,,,,,,,,,
8/14/2019 2:00,8/14/2019 5:00,0.195,0.123,,,,,,,,,,
8/14/2019 3:00,8/14/2019 6:00,0.14,0.1514,,,,,,,,,,
8/14/2019 4:00,8/14/2019 7:00,0.067,0.1865,,,,,,,,,,
8/14/2019 5:00,8/14/2019 8:00,0.053,0.2146,,,,,,,,,,
8/14/2019 6:00,8/14/2019 9:00,0.07,0.2227,,,,,,,,,,
8/14/2019 7:00,8/14/2019 10:00,0.096,0.2378,,,,,,,,,,
8/14/2019 8:00,8/14/2019 11:00,0.118,0.2175,,,,,,,,,,
8/14/2019 9:00,8/14/2019 12:00,0.134,0.1863,,,,,,,,,,
8/14/2019 10:00,8/14/2019 13:00,0.141,0.1681,,,,,,,,,,
8/14/2019 11:00,8/14/2019 14:00,0.142,0.1583,,,,,,,,,,
8/14/2019 12:00,8/14/2019 15:00,0.129,0.1582,,,,,,,,,,
8/14/2019 13:00,8/14/2019 16:00,0.106,0.1513,,,,,,,,,,
8/14/2019 14:00,8/14/2019 17:00,0.118,0.1521,,,,,,,,,,
8/14/2019 15:00,8/14/2019 18:00,0.134,0.1464,,,,,,,,,,
8/14/2019 16:00,8/14/2019 19:00,0.139,0.1288,,,,,,,,,,
8/14/2019 17:00,8/14/2019 20:00,0.187,0.1085,,,,,,,,,,
8/14/2019 18:00,8/14/2019 21:00,0.212,0.1207,,,,,,,,,,
8/14/2019 19:00,8/14/2019 22:00,0.213,0.1312,,,,,,,,,,
8/14/2019 20:00,8/14/2019 23:00,0.212,0.1283,,,,,,,,,,
8/14/2019 21:00,8/15/2019 0:00,0.212,0.13,,,,,,,,,,
8/14/2019 22:00,8/15/2019 1:00,0.203,0.1378,,,,,,,,,,
8/14/2019 23:00,8/15/2019 2:00,0.207,0.1539,,,,,,,,,,
8/15/2019 0:00,8/15/2019 3:00,0.188,0.1694,,,,,,,,,,
8/15/2019 1:00,8/15/2019 4:00,0.183,0.1792,,,,,,,,,,
8/15/2019 2:00,8/15/2019 5:00,0.179,0.1999,,,,,,,,,,
8/15/2019 3:00,8/15/2019 6:00,0.155,0.2213,,,,,,,,,,
8/15/2019 4:00,8/15/2019 7:00,0.133,0.243,,,,,,,,,,
8/15/2019 5:00,8/15/2019 8:00,0.133,0.2733,,,,,,,,,,
8/15/2019 6:00,8/15/2019 9:00,0.138,0.2904,,,,,,,,,,
8/15/2019 7:00,8/15/2019 10:00,0.146,0.3215,,,,,,,,,,
8/15/2019 8:00,8/15/2019 11:00,0.145,0.3654,,,,,,,,,,
8/15/2019 9:00,8/15/2019 12:00,0.134,0.3768,,,,,,,,,,
8/15/2019 10:00,8/15/2019 13:00,0.132,0.373,,,,,,,,,,
8/15/2019 11:00,8/15/2019 14:00,0.131,0.3712,,,,,,,,,,
8/15/2019 12:00,8/15/2019 15:00,0.114,0.3621,,,,,,,,,,
8/15/2019 13:00,8/15/2019 16:00,0.103,0.3417,,,,,,,,,,
8/15/2019 14:00,8/15/2019 17:00,0.118,0.3035,,,,,,,,,,
8/15/2019 15:00,8/15/2019 18:00,0.155,0.2477,,,,,,,,,,
8/15/2019 16:00,8/15/2019 19:00,0.192,0.2037,,,,,,,,,,
8/15/2019 17:00,8/15/2019 20:00,0.219,0.2382,,,,,,,,,,
8/15/2019 18:00,8/15/2019 21:00,0.219,0.3061,,,,,,,,,,
8/15/2019 19:00,8/15/2019 22:00,0.22,0.3301,,,,,,,,,,
8/15/2019 20:00,8/15/2019 23:00,0.228,0.3338,,,,,,,,,,
8/15/2019 21:00,8/16/2019 0:00,0.268,0.3241,,,,,,,,,,
8/15/2019 22:00,8/16/2019 1:00,0.258,0.2987,,,,,,,,,,
8/15/2019 23:00,8/16/2019 2:00,0.285,0.2626,,,,,,,,,,
8/16/2019 0:00,8/16/2019 3:00,0.3,0.2513,,,,,,,,,,
8/16/2019 1:00,8/16/2019 4:00,0.284,0.2219,,,,,,,,,,
8/16/2019 2:00,8/16/2019 5:00,0.251,0.1926,,,,,,,,,,
8/16/2019 3:00,8/16/2019 6:00,0.218,0.1544,,,,,,,,,,
8/16/2019 4:00,8/16/2019 7:00,0.183,0.0855,,,,,,,,,,
8/16/2019 5:00,8/16/2019 8:00,0.167,0.07,,,,,,,,,,
8/16/2019 6:00,8/16/2019 9:00,0.198,0.0869,,,,,,,,,,
8/16/2019 7:00,8/16/2019 10:00,0.205,0.123,,,,,,,,,,
8/16/2019 8:00,8/16/2019 11:00,0.223,0.1832,,,,,,,,,,
8/16/2019 9:00,8/16/2019 12:00,0.244,0.254,,,,,,,,,,
8/16/2019 10:00,8/16/2019 13:00,0.259,0.2936,,,,,,,,,,
8/16/2019 11:00,8/16/2019 14:00,0.245,0.3283,,,,,,,,,,
8/16/2019 12:00,8/16/2019 15:00,0.227,0.3408,,,,,,,,,,
8/16/2019 13:00,8/16/2019 16:00,0.209,0.3567,,,,,,,,,,
8/16/2019 14:00,8/16/2019 17:00,0.15,0.3679,,,,,,,,,,
8/16/2019 15:00,8/16/2019 18:00,0.101,0.3745,,,,,,,,,,
8/16/2019 16:00,8/16/2019 19:00,0.129,0.4011,,,,,,,,,,
8/16/2019 17:00,8/16/2019 20:00,0.2,0.4518,,,,,,,,,,
8/16/2019 18:00,8/16/2019 21:00,0.294,0.5187,,,,,,,,,,
8/16/2019 19:00,8/16/2019 22:00,0.4,0.5471,,,,,,,,,,
8/16/2019 20:00,8/16/2019 23:00,0.447,0.517,,,,,,,,,,
8/16/2019 21:00,8/17/2019 0:00,0.41,0.5073,,,,,,,,,,
8/16/2019 22:00,8/17/2019 1:00,0.347,0.5056,,,,,,,,,,
8/16/2019 23:00,8/17/2019 2:00,0.325,0.4923,,,,,,,,,,
8/17/2019 0:00,8/17/2019 3:00,0.303,0.4663,,,,,,,,,,
8/17/2019 1:00,8/17/2019 4:00,0.255,0.4512,,,,,,,,,,
8/17/2019 2:00,8/17/2019 5:00,0.247,0.4092,,,,,,,,,,
8/17/2019 3:00,8/17/2019 6:00,0.332,0.3691,,,,,,,,,,
8/17/2019 4:00,8/17/2019 7:00,0.291,0.3456,,,,,,,,,,
8/17/2019 5:00,8/17/2019 8:00,0.305,0.3844,,,,,,,,,,
8/17/2019 6:00,8/17/2019 9:00,0.293,0.4527,,,,,,,,,,
8/17/2019 7:00,8/17/2019 10:00,0.416,0.4913,,,,,,,,,,
8/17/2019 8:00,8/17/2019 11:00,0.45,0.5261,,,,,,,,,,
8/17/2019 9:00,8/17/2019 12:00,0.478,0.5423,,,,,,,,,,
8/17/2019 10:00,8/17/2019 13:00,0.495,0.5499,,,,,,,,,,
8/17/2019 11:00,8/17/2019 14:00,0.51,0.5506,,,,,,,,,,
8/17/2019 12:00,8/17/2019 15:00,0.491,0.5454,,,,,,,,,,
8/17/2019 13:00,8/17/2019 16:00,0.43,0.528,,,,,,,,,,
8/17/2019 14:00,8/17/2019 17:00,0.389,0.4956,,,,,,,,,,
8/17/2019 15:00,8/17/2019 18:00,0.401,0.4814,,,,,,,,,,
8/17/2019 16:00,8/17/2019 19:00,0.44,0.5025,,,,,,,,,,
8/17/2019 17:00,8/17/2019 20:00,0.448,0.5512,,,,,,,,,,
8/17/2019 18:00,8/17/2019 21:00,0.35,0.5792,,,,,,,,,,
8/17/2019 19:00,8/17/2019 22:00,0.371,0.6569,,,,,,,,,,
8/17/2019 20:00,8/17/2019 23:00,0.355,0.6544,,,,,,,,,,
8/17/2019 21:00,8/18/2019 0:00,0.305,0.633,,,,,,,,,,
8/17/2019 22:00,8/18/2019 1:00,0.278,0.6228,,,,,,,,,,
8/17/2019 23:00,8/18/2019 2:00,0.282,0.601,,,,,,,,,,
8/18/2019 0:00,8/18/2019 3:00,0.29,0.5796,,,,,,,,,,
8/18/2019 1:00,8/18/2019 4:00,0.291,0.5529,,,,,,,,,,
8/18/2019 2:00,8/18/2019 5:00,0.29,0.5643,,,,,,,,,,
8/18/2019 3:00,8/18/2019 6:00,0.253,0.539,,,,,,,,,,
8/18/2019 4:00,8/18/2019 7:00,0.237,0.5533,,,,,,,,,,
8/18/2019 5:00,8/18/2019 8:00,0.261,0.5503,,,,,,,,,,
8/18/2019 6:00,8/18/2019 9:00,0.308,0.5831,,,,,,,,,,
8/18/2019 7:00,8/18/2019 10:00,0.367,0.6102,,,,,,,,,,
8/18/2019 8:00,8/18/2019 11:00,0.435,0.6302,,,,,,,,,,
8/18/2019 9:00,8/18/2019 12:00,0.51,0.6474,,,,,,,,,,
8/18/2019 10:00,8/18/2019 13:00,0.586,0.6179,,,,,,,,,,
8/18/2019 11:00,8/18/2019 14:00,0.638,0.5845,,,,,,,,,,
8/18/2019 12:00,8/18/2019 15:00,0.644,0.5663,,,,,,,,,,
8/18/2019 13:00,8/18/2019 16:00,0.613,0.5781,,,,,,,,,,
8/18/2019 14:00,8/18/2019 17:00,0.566,0.5943,,,,,,,,,,
8/18/2019 15:00,8/18/2019 18:00,0.535,0.6187,,,,,,,,,,
8/18/2019 16:00,8/18/2019 19:00,0.5,0.6594,,,,,,,,,,
8/18/2019 17:00,8/18/2019 20:00,0.421,0.6955,,,,,,,,,,
8/18/2019 18:00,8/18/2019 21:00,0.358,0.7086,,,,,,,,,,
8/18/2019 19:00,8/18/2019 22:00,0.329,0.6785,,,,,,,,,,
8/18/2019 20:00,8/18/2019 23:00,0.315,0.6217,,,,,,,,,,
8/18/2019 21:00,8/19/2019 0:00,0.325,0.5952,,,,,,,,,,
8/18/2019 22:00,8/19/2019 1:00,0.354,0.5702,,,,,,,,,,
8/18/2019 23:00,8/19/2019 2:00,0.37,0.5888,,,,,,,,,,
8/19/2019 0:00,8/19/2019 3:00,0.432,0.5972,,,,,,,,,,
8/19/2019 1:00,8/19/2019 4:00,0.466,0.6135,,,,,,,,,,
8/19/2019 2:00,8/19/2019 5:00,0.401,0.5634,,,,,,,,,,
8/19/2019 3:00,8/19/2019 6:00,0.325,0.5293,,,,,,,,,,
8/19/2019 4:00,8/19/2019 7:00,0.315,0.4818,,,,,,,,,,
8/19/2019 5:00,8/19/2019 8:00,0.463,0.5184,,,,,,,,,,
8/19/2019 6:00,8/19/2019 9:00,0.568,0.6656,,,,,,,,,,
8/19/2019 7:00,8/19/2019 10:00,0.661,0.7618,,,,,,,,,,
8/19/2019 8:00,8/19/2019 11:00,0.762,0.8221,,,,,,,,,,
8/19/2019 9:00,8/19/2019 12:00,0.831,0.8046,,,,,,,,,,
8/19/2019 10:00,8/19/2019 13:00,0.849,0.8154,,,,,,,,,,
8/19/2019 11:00,8/19/2019 14:00,0.8,0.8209,,,,,,,,,,
8/19/2019 12:00,8/19/2019 15:00,0.675,0.7696,,,,,,,,,,
8/19/2019 13:00,8/19/2019 16:00,0.519,0.7345,,,,,,,,,,
8/19/2019 14:00,8/19/2019 17:00,0.394,0.7491,,,,,,,,,,
8/19/2019 15:00,8/19/2019 18:00,0.325,0.7413,,,,,,,,,,
8/19/2019 16:00,8/19/2019 19:00,0.3,0.7354,,,,,,,,,,
8/19/2019 17:00,8/19/2019 20:00,0.328,0.7139,,,,,,,,,,
8/19/2019 18:00,8/19/2019 21:00,0.321,0.7195,,,,,,,,,,
8/19/2019 19:00,8/19/2019 22:00,0.283,0.7029,,,,,,,,,,
8/19/2019 20:00,8/19/2019 23:00,0.283,0.6743,,,,,,,,,,
8/19/2019 21:00,8/20/2019 0:00,0.302,0.6152,,,,,,,,,,
8/19/2019 22:00,8/20/2019 1:00,0.312,0.5136,,,,,,,,,,
8/19/2019 23:00,8/20/2019 2:00,0.307,0.4715,,,,,,,,,,
8/20/2019 0:00,8/20/2019 3:00,0.315,0.4743,,,,,,,,,,
8/20/2019 1:00,8/20/2019 4:00,0.322,0.4637,,,,,,,,,,
8/20/2019 2:00,8/20/2019 5:00,0.317,0.4673,,,,,,,,,,
8/20/2019 3:00,8/20/2019 6:00,0.264,0.4479,,,,,,,,,,
8/20/2019 4:00,8/20/2019 7:00,0.201,0.4041,,,,,,,,,,
8/20/2019 5:00,8/20/2019 8:00,0.281,0.4763,,,,,,,,,,
8/20/2019 6:00,8/20/2019 9:00,0.32,0.5962,,,,,,,,,,
8/20/2019 7:00,8/20/2019 10:00,0.422,0.6618,,,,,,,,,,
8/20/2019 8:00,8/20/2019 11:00,0.513,0.7069,,,,,,,,,,
8/20/2019 9:00,8/20/2019 12:00,0.544,0.7441,,,,,,,,,,
8/20/2019 10:00,8/20/2019 13:00,0.566,0.7753,,,,,,,,,,
8/20/2019 11:00,8/20/2019 14:00,0.55,0.7735,,,,,,,,,,
8/20/2019 12:00,8/20/2019 15:00,0.459,0.7565,,,,,,,,,,
8/20/2019 13:00,8/20/2019 16:00,0.379,0.7542,,,,,,,,,,
8/20/2019 14:00,8/20/2019 17:00,0.361,0.727,,,,,,,,,,
8/20/2019 15:00,8/20/2019 18:00,0.325,0.6865,,,,,,,,,,
8/20/2019 16:00,8/20/2019 19:00,0.302,0.6574,,,,,,,,,,
8/20/2019 17:00,8/20/2019 20:00,0.336,0.6631,,,,,,,,,,
8/20/2019 18:00,8/20/2019 21:00,0.358,0.6781,,,,,,,,,,
8/20/2019 19:00,8/20/2019 22:00,0.308,0.6551,,,,,,,,,,
8/20/2019 20:00,8/20/2019 23:00,0.289,0.6285,,,,,,,,,,
8/20/2019 21:00,8/21/2019 0:00,0.291,0.5846,,,,,,,,,,
8/20/2019 22:00,8/21/2019 1:00,0.295,0.4888,,,,,,,,,,
8/20/2019 23:00,8/21/2019 2:00,0.317,0.4174,,,,,,,,,,
8/21/2019 0:00,8/21/2019 3:00,0.334,0.4063,,,,,,,,,,
8/21/2019 1:00,8/21/2019 4:00,0.302,0.3957,,,,,,,,,,
8/21/2019 2:00,8/21/2019 5:00,0.292,0.3876,,,,,,,,,,
8/21/2019 3:00,8/21/2019 6:00,0.237,0.3614,,,,,,,,,,
8/21/2019 4:00,8/21/2019 7:00,0.22,0.2982,,,,,,,,,,
8/21/2019 5:00,8/21/2019 8:00,0.236,0.2934,,,,,,,,,,
8/21/2019 6:00,8/21/2019 9:00,0.264,0.3845,,,,,,,,,,
8/21/2019 7:00,8/21/2019 10:00,0.298,0.4425,,,,,,,,,,
8/21/2019 8:00,8/21/2019 11:00,0.334,0.4666,,,,,,,,,,
8/21/2019 9:00,8/21/2019 12:00,0.339,0.4655,,,,,,,,,,
8/21/2019 10:00,8/21/2019 13:00,0.319,0.4356,,,,,,,,,,
8/21/2019 11:00,8/21/2019 14:00,0.282,0.4047,,,,,,,,,,
8/21/2019 12:00,8/21/2019 15:00,0.253,0.3718,,,,,,,,,,
8/21/2019 13:00,8/21/2019 16:00,0.216,0.3339,,,,,,,,,,
8/21/2019 14:00,8/21/2019 17:00,0.155,0.2894,,,,,,,,,,
8/21/2019 15:00,8/21/2019 18:00,0.149,0.2337,,,,,,,,,,
8/21/2019 16:00,8/21/2019 19:00,0.179,0.1929,,,,,,,,,,
8/21/2019 17:00,8/21/2019 20:00,0.243,0.2247,,,,,,,,,,
8/21/2019 18:00,8/21/2019 21:00,0.287,0.272,,,,,,,,,,
8/21/2019 19:00,8/21/2019 22:00,0.289,0.2929,,,,,,,,,,
8/21/2019 20:00,8/21/2019 23:00,0.278,0.2898,,,,,,,,,,
8/21/2019 21:00,8/22/2019 0:00,0.263,0.2546,,,,,,,,,,
8/21/2019 22:00,8/22/2019 1:00,0.261,0.2164,,,,,,,,,,
8/21/2019 23:00,8/22/2019 2:00,0.27,0.1728,,,,,,,,,,
8/22/2019 0:00,8/22/2019 3:00,0.278,0.1391,,,,,,,,,,
8/22/2019 1:00,8/22/2019 4:00,0.287,0.1307,,,,,,,,,,
8/22/2019 2:00,8/22/2019 5:00,0.288,0.1358,,,,,,,,,,
8/22/2019 3:00,8/22/2019 6:00,0.204,0.1465,,,,,,,,,,
8/22/2019 4:00,8/22/2019 7:00,0.112,0.1047,,,,,,,,,,
8/22/2019 5:00,8/22/2019 8:00,0.093,0.0626,,,,,,,,,,
8/22/2019 6:00,8/22/2019 9:00,0.12,0.0698,,,,,,,,,,
8/22/2019 7:00,8/22/2019 10:00,0.178,0.0893,,,,,,,,,,
8/22/2019 8:00,8/22/2019 11:00,0.248,0.1225,,,,,,,,,,
8/22/2019 9:00,8/22/2019 12:00,0.312,0.1414,,,,,,,,,,
8/22/2019 10:00,8/22/2019 13:00,0.367,0.1521,,,,,,,,,,
8/22/2019 11:00,8/22/2019 14:00,0.411,0.156,,,,,,,,,,
8/22/2019 12:00,8/22/2019 15:00,0.435,0.1583,,,,,,,,,,
8/22/2019 13:00,8/22/2019 16:00,0.431,0.1633,,,,,,,,,,
8/22/2019 14:00,8/22/2019 17:00,0.385,0.1798,,,,,,,,,,
8/22/2019 15:00,8/22/2019 18:00,0.311,0.1822,,,,,,,,,,
8/22/2019 16:00,8/22/2019 19:00,0.268,0.2044,,,,,,,,,,
8/22/2019 17:00,8/22/2019 20:00,0.323,0.3101,,,,,,,,,,
8/22/2019 18:00,8/22/2019 21:00,0.413,0.434,,,,,,,,,,
8/22/2019 19:00,8/22/2019 22:00,0.349,0.4655,,,,,,,,,,
8/22/2019 20:00,8/22/2019 23:00,0.313,0.4394,,,,,,,,,,
8/22/2019 21:00,8/23/2019 0:00,0.305,0.4186,,,,,,,,,,
8/22/2019 22:00,8/23/2019 1:00,0.287,0.4117,,,,,,,,,,
8/22/2019 23:00,8/23/2019 2:00,0.256,0.4335,,,,,,,,,,
8/23/2019 0:00,8/23/2019 3:00,0.233,0.463,,,,,,,,,,
8/23/2019 1:00,8/23/2019 4:00,0.18,0.4807,,,,,,,,,,
8/23/2019 2:00,8/23/2019 5:00,0.144,0.4972,,,,,,,,,,
8/23/2019 3:00,8/23/2019 6:00,0.133,0.4768,,,,,,,,,,
8/23/2019 4:00,8/23/2019 7:00,0.14,0.4379,,,,,,,,,,
8/23/2019 5:00,8/23/2019 8:00,0.174,0.4129,,,,,,,,,,
8/23/2019 6:00,8/23/2019 9:00,0.201,0.4252,,,,,,,,,,
8/23/2019 7:00,8/23/2019 10:00,0.211,0.4587,,,,,,,,,,
8/23/2019 8:00,8/23/2019 11:00,0.248,0.4922,,,,,,,,,,
8/23/2019 9:00,8/23/2019 12:00,0.316,0.5069,,,,,,,,,,
8/23/2019 10:00,8/23/2019 13:00,0.337,0.4919,,,,,,,,,,
8/23/2019 11:00,8/23/2019 14:00,0.264,0.4712,,,,,,,,,,
8/23/2019 12:00,8/23/2019 15:00,0.228,0.4474,,,,,,,,,,
8/23/2019 13:00,8/23/2019 16:00,0.259,0.4216,,,,,,,,,,
8/23/2019 14:00,8/23/2019 17:00,0.28,0.403,,,,,,,,,,
8/23/2019 15:00,8/23/2019 18:00,0.3,0.3991,,,,,,,,,,
8/23/2019 16:00,8/23/2019 19:00,0.289,0.3856,,,,,,,,,,
8/23/2019 17:00,8/23/2019 20:00,0.284,0.3227,,,,,,,,,,
8/23/2019 18:00,8/23/2019 21:00,0.263,0.2821,,,,,,,,,,
8/23/2019 19:00,8/23/2019 22:00,0.209,0.2525,,,,,,,,,,
8/23/2019 20:00,8/23/2019 23:00,0.201,0.2338,,,,,,,,,,
8/23/2019 21:00,8/24/2019 0:00,0.208,0.252,,,,,,,,,,
8/23/2019 22:00,8/24/2019 1:00,0.21,0.2604,,,,,,,,,,
8/23/2019 23:00,8/24/2019 2:00,0.213,0.2866,,,,,,,,,,
8/24/2019 0:00,8/24/2019 3:00,0.22,0.3629,,,,,,,,,,
8/24/2019 1:00,8/24/2019 4:00,0.236,0.4021,,,,,,,,,,
8/24/2019 2:00,8/24/2019 5:00,0.233,0.3898,,,,,,,,,,
8/24/2019 3:00,8/24/2019 6:00,0.173,0.3788,,,,,,,,,,
8/24/2019 4:00,8/24/2019 7:00,0.074,0.3478,,,,,,,,,,
8/24/2019 5:00,8/24/2019 8:00,0.057,0.3519,,,,,,,,,,
8/24/2019 6:00,8/24/2019 9:00,0.105,0.3718,,,,,,,,,,
8/24/2019 7:00,8/24/2019 10:00,0.186,0.3809,,,,,,,,,,
8/24/2019 8:00,8/24/2019 11:00,0.241,0.3661,,,,,,,,,,
8/24/2019 9:00,8/24/2019 12:00,0.29,0.3372,,,,,,,,,,
8/24/2019 10:00,8/24/2019 13:00,0.334,0.3119,,,,,,,,,,
8/24/2019 11:00,8/24/2019 14:00,0.372,0.2749,,,,,,,,,,
8/24/2019 12:00,8/24/2019 15:00,0.38,0.2333,,,,,,,,,,
8/24/2019 13:00,8/24/2019 16:00,0.374,0.1837,,,,,,,,,,
8/24/2019 14:00,8/24/2019 17:00,0.311,0.1212,,,,,,,,,,
8/24/2019 15:00,8/24/2019 18:00,0.265,0.0738,,,,,,,,,,
8/24/2019 16:00,8/24/2019 19:00,0.239,0.054,,,,,,,,,,
8/24/2019 17:00,8/24/2019 20:00,0.291,0.0366,,,,,,,,,,
8/24/2019 18:00,8/24/2019 21:00,0.364,0.0144,,,,,,,,,,
8/24/2019 19:00,8/24/2019 22:00,0.306,0.0014,,,,,,,,,,
8/24/2019 20:00,8/24/2019 23:00,0.292,0.0003,,,,,,,,,,
8/24/2019 21:00,8/25/2019 0:00,0.254,0.0089,,,,,,,,,,
8/24/2019 22:00,8/25/2019 1:00,0.196,0.044,,,,,,,,,,
8/24/2019 23:00,8/25/2019 2:00,0.146,0.1115,,,,,,,,,,
8/25/2019 0:00,8/25/2019 3:00,0.118,0.2049,,,,,,,,,,
8/25/2019 1:00,8/25/2019 4:00,0.116,0.2789,,,,,,,,,,
8/25/2019 2:00,8/25/2019 5:00,0.155,0.3253,,,,,,,,,,
8/25/2019 3:00,8/25/2019 6:00,0.194,0.3563,,,,,,,,,,
8/25/2019 4:00,8/25/2019 7:00,0.132,0.3632,,,,,,,,,,
8/25/2019 5:00,8/25/2019 8:00,0.088,0.3611,,,,,,,,,,
8/25/2019 6:00,8/25/2019 9:00,0.076,0.4431,,,,,,,,,,
8/25/2019 7:00,8/25/2019 10:00,0.148,0.4912,,,,,,,,,,
8/25/2019 8:00,8/25/2019 11:00,0.193,0.5324,,,,,,,,,,
8/25/2019 9:00,8/25/2019 12:00,0.237,0.5611,,,,,,,,,,
8/25/2019 10:00,8/25/2019 13:00,0.294,0.6174,,,,,,,,,,
8/25/2019 11:00,8/25/2019 14:00,0.332,0.6765,,,,,,,,,,
8/25/2019 12:00,8/25/2019 15:00,0.388,0.6772,,,,,,,,,,
8/25/2019 13:00,8/25/2019 16:00,0.464,0.6527,,,,,,,,,,
8/25/2019 14:00,8/25/2019 17:00,0.502,0.6943,,,,,,,,,,
8/25/2019 15:00,8/25/2019 18:00,0.513,0.7524,,,,,,,,,,
8/25/2019 16:00,8/25/2019 19:00,0.54,0.8104,,,,,,,,,,
8/25/2019 17:00,8/25/2019 20:00,0.613,0.8181,,,,,,,,,,
8/25/2019 18:00,8/25/2019 21:00,0.668,0.7712,,,,,,,,,,
8/25/2019 19:00,8/25/2019 22:00,0.633,0.6645,,,,,,,,,,
8/25/2019 20:00,8/25/2019 23:00,0.566,0.6072,,,,,,,,,,
8/25/2019 21:00,8/26/2019 0:00,0.512,0.608,,,,,,,,,,
8/25/2019 22:00,8/26/2019 1:00,0.491,0.6363,,,,,,,,,,
8/25/2019 23:00,8/26/2019 2:00,0.484,0.6372,,,,,,,,,,
